"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-29",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-30",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-05-31",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-01",,,,,"0.04","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-02",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-03",,,,,"0.13","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-04",,,,,"0.06","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-05",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-06",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-07",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-08",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-09",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-10",,,,,"0.82","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-11",,,,,"0.08","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-12",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-13",,,,,"0.10","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-14",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-15",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-16",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-17",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-18",,,,,"1.01","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-19",,,,,"0.26","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-20",,,,,"0.05","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-21",,,,,"0.16","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-22",,,,,"0.01","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-23",,,,,"0.19","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-24",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-25",,,,,"0.00","0.0",,,,,,,,,
"US1PALZ0006","WEST HAZLETON 3.2 NNE, PA US","41.016667","-76.0","339.9","2018-06-26",,,,,"0.00","0.0",,,,,,,,,
