X,Y,recordnum,takenby,comments,setdate,setyear,mcd,route,road,cntdir,fromlmt,tolmt,type,latitude,longitude,factor,axle,outdir,indir,sidewalk,aadp,co_name,mun_name,id
-75.161762,39.942869,155303,vg,,2020/11/12 00:00:00+00,2020,4210160103,,12th st,,bainbridge st,south st,Pedestrian,39.942869,-75.161762,,,N,S,east,497,Philadelphia,Central,116296
-75.1619019999999,39.942976,155304,vg,,2020/11/12 00:00:00+00,2020,4210160103,,12th st,,bainbridge st,south st,Pedestrian,39.942976,-75.161902,,,S,N,west,762,Philadelphia,Central,116297
-75.160357,39.942639,155306,vg,,2020/11/18 00:00:00+00,2020,4210160103,,11th st,,south st,bainbridge st,Pedestrian,39.942639,-75.160357,,,N,S,west,1028,Philadelphia,Central,116298
-75.158656,39.942392,155307,vg,,2020/11/18 00:00:00+00,2020,4210160103,,10th st,,bainbridge st,south st,Pedestrian,39.942392,-75.158656,,,N,S,east,1019,Philadelphia,Central,116299
-75.15878,39.942421,155308,vg,,2020/11/18 00:00:00+00,2020,4210160103,,10th st,,bainbridge st,south st,Pedestrian,39.942421,-75.15878,,,S,N,west,1178,Philadelphia,Central,116300
-75.157074,39.94224,155309,vg,,2020/12/08 00:00:00+00,2020,4210160103,,9th st,,bainbridge st,south st,Pedestrian,39.94224,-75.157074,,,N,S,east,709,Philadelphia,Central,116301
-75.157186,39.9422640000001,155310,vg,,2020/12/08 00:00:00+00,2020,4210160103,,9th st,,bainbridge st,south st,Pedestrian,39.942264,-75.157186,,,S,N,west,9695,Philadelphia,Central,116302
-75.155481,39.942141,155311,vg,,2020/12/08 00:00:00+00,2020,4210160103,,8th st,,bainbridge st,south st,Pedestrian,39.942141,-75.155481,,,N,S,east,785,Philadelphia,Central,116303
-75.143963,39.957908,155312,vg,,2020/12/09 00:00:00+00,2020,4210160103,,3rd st,,callowhill st,willow st,Pedestrian,39.957908,-75.143963,,,N,S,east,209,Philadelphia,Central,116304
-75.144086,39.9578950000001,155313,vg,,2020/12/09 00:00:00+00,2020,4210160103,,3rd st,,callowhill st,willow st,Pedestrian,39.957895,-75.144086,,,S,N,west,223,Philadelphia,Central,116305
-75.1471069999999,39.958113,155316,vg,,2020/12/15 00:00:00+00,2020,4210160103,,5th st,,callowhill st,willow st,Pedestrian,39.958113,-75.147107,,,N,S,east,106,Philadelphia,Central,116308
-75.147251,39.9581590000001,155317,vg,,2020/12/15 00:00:00+00,2020,4210160103,,5th st,,callowhill st,willow st,Pedestrian,39.958159,-75.147251,,,S,N,west,54,Philadelphia,Central,116309
-75.148695,39.958241,155318,vg,,2020/12/15 00:00:00+00,2020,4210160103,,6th st,,callowhill st,willow st,Pedestrian,39.958241,-75.148695,,,N,S,east,257,Philadelphia,Central,116310
-75.14885,39.9582820000001,155319,vg,,2020/12/15 00:00:00+00,2020,4210160103,,6th st,,callowhill st,willow st,Pedestrian,39.958282,-75.14885,,,S,N,west,97,Philadelphia,Central,116311
-75.150325,39.9584070000001,155320,vg,,2020/12/16 00:00:00+00,2020,4210160103,,7th st,,callowhill st,willow st,Pedestrian,39.958407,-75.150325,,,N,S,east,168,Philadelphia,Central,116312
-75.150425,39.95842,155321,vg,,2020/12/16 00:00:00+00,2020,4210160103,,7th st,,callowhill st,willow st,Pedestrian,39.95842,-75.150425,,,S,N,west,48,Philadelphia,Central,116313
-75.152098,39.9585310000001,155322,vg,,2020/12/16 00:00:00+00,2020,4210160103,,8th st,,willow st,callowhill st,Pedestrian,39.958531,-75.152098,,,N,S,west,80,Philadelphia,Central,116314
-75.1534799999999,39.958738,155323,vg,,2021/01/05 00:00:00+00,2021,4210160103,,9th st,,callowhill st,willow st,Pedestrian,39.958738,-75.15348,,,N,S,east,3431,Philadelphia,Central,116315
-75.153608,39.9587690000001,155324,vg,,2021/01/05 00:00:00+00,2021,4210160103,,9th st,,callowhill st,willow st,Pedestrian,39.958769,-75.153608,,,S,N,west,76,Philadelphia,Central,116316
-75.1553299999999,39.959166,155325,vg,,2021/01/07 00:00:00+00,2021,4210160103,,ridge ave,,noble st,callowhill st,Pedestrian,39.959166,-75.15533,,,N,S,east,194,Philadelphia,Central,116317
-75.1555069999999,39.959121,155326,vg,,2021/01/07 00:00:00+00,2021,4210160103,,ridge ave,,noble st,callowhill st,Pedestrian,39.959121,-75.155507,,,S,N,west,152,Philadelphia,Central,116318
-75.1847969999999,39.9458050000001,155327,vg,,2021/01/07 00:00:00+00,2021,4210160103,,schuylkill ave,,bainbridge st,27th st,Pedestrian,39.945805,-75.184797,,,S,N,east,33074,Philadelphia,Central,116319
-75.184518,39.9454230000001,155328,vg,,2021/01/07 00:00:00+00,2021,4210160103,,27th st,,bainbridge st,schuylkill ave,Pedestrian,39.945423,-75.184518,,,N,S,east,179,Philadelphia,Central,116320
-75.1845719999999,39.945567,155329,vg,,2021/01/07 00:00:00+00,2021,4210160103,,27th st,,bainbridge st,schuylkill ave,Pedestrian,39.945567,-75.184572,,,S,N,west,181,Philadelphia,Central,116321
-75.183692,39.9456240000001,155330,vg,,2020/12/08 00:00:00+00,2020,4210160103,,taney st,,bainbridge st,south st,Pedestrian,39.945624,-75.183692,,,N,S,east,131,Philadelphia,Central,116322
-75.183799,39.9457150000001,155331,vg,,2020/12/08 00:00:00+00,2020,4210160103,,taney st,,bainbridge st,south st,Pedestrian,39.945715,-75.183799,,,S,N,west,66,Philadelphia,Central,116323
-75.183123,39.945723,155332,vg,,2020/12/08 00:00:00+00,2020,4210160103,,26th st,,bainbridge st,south st,Pedestrian,39.945723,-75.183123,,,N,S,east,105,Philadelphia,Central,116324
-75.183241,39.945723,155333,vg,,2020/12/08 00:00:00+00,2020,4210160103,,26th st,,bainbridge st,south st,Pedestrian,39.945723,-75.183241,,,S,N,west,86,Philadelphia,Central,116325
-75.180742,39.9451230000001,155334,vg,,2020/12/09 00:00:00+00,2020,4210160103,,24th st,,bainbridge st,south st,Pedestrian,39.945123,-75.180742,,,N,S,east,1067,Philadelphia,Central,116326
-75.180935,39.945254,155335,vg,,2020/12/09 00:00:00+00,2020,4210160103,,24th st,,bainbridge st,south st,Pedestrian,39.945254,-75.180935,,,N,S,west,2599,Philadelphia,Central,116442
-75.179701,39.945139,155336,vg,,2020/12/09 00:00:00+00,2020,4210160103,,grays ferry ave,,bainbridge st,south st,Pedestrian,39.945139,-75.179701,,,N,S,east,1309,Philadelphia,Central,116443
-75.17984,39.9452010000001,155337,vg,,2020/12/09 00:00:00+00,2020,4210160103,,grays ferry ave,,bainbridge st,south st,Pedestrian,39.945201,-75.17984,,,N,S,west,1714,Philadelphia,Central,116444
-75.1549869999999,39.9592460000001,155338,vg,,2021/01/09 00:00:00+00,2021,4210160103,,10th st,south,noble st,callowhill st,Pedestrian,39.959246,-75.154987,,,N,S,east,331,Philadelphia,Central,116445
-75.155116,39.959279,155339,vg,,2021/01/09 00:00:00+00,2021,4210160103,,10th st,south,noble st,callowhill st,Pedestrian,39.959279,-75.155116,,,S,N,west,3994,Philadelphia,Central,116446
-75.14171,39.9596270000001,155340,vg,,2021/01/09 00:00:00+00,2021,4210160103,,2nd st,,spring garden st,callowhill st,Pedestrian,39.959627,-75.14171,,,S,N,west,365,Philadelphia,Central,116447
-75.139693,39.9576450000001,155341,vg,,2021/01/12 00:00:00+00,2021,4210160103,,front st,,callowhill st,noble st,Pedestrian,39.957645,-75.139693,,,N,S,east,96,Philadelphia,Central,116448
-75.1397949999999,39.957678,155342,vg,,2021/01/12 00:00:00+00,2021,4210160103,,front st,,callowhill st,noble st,Pedestrian,39.957678,-75.139795,,,N,S,west,186,Philadelphia,Central,116449
-75.144328,39.954524,155344,vg,,2021/01/21 00:00:00+00,2021,4210160103,676,ben franklin bridge,both,5th st ramp,christopher columbus blvd underpass,Pedestrian,39.954524,-75.144328,,,E,W,,495,Philadelphia,Central,116451
-75.16836,39.961152,155345,vg,,2020/11/05 00:00:00+00,2020,4210160103,,18th st,,franklintown blvd,hamilton st,Pedestrian,39.961152,-75.16836,,,S,N,west,881,Philadelphia,Central,116452
-75.1519719999999,39.95851,155346,vg,,2020/12/16 00:00:00+00,2020,4210160103,,8th st,,willow st,callowhill st,Pedestrian,39.95851,-75.151972,,,N,S,east,85,Philadelphia,Central,116453
-75.1415919999999,39.959598,155347,vg,,2021/01/09 00:00:00+00,2021,4210160103,,2nd st,,spring garden st,callowhill st,Pedestrian,39.959598,-75.141592,,,N,S,east,28,Philadelphia,Central,116454
-75.170002,39.961053,155348,vg20-2977,,2020/11/05 00:00:00+00,2020,4210160103,,19th st,,hamilton st,callowhill st,Pedestrian,39.961053,-75.170002,,,S,N,west,704,Philadelphia,Central,116455
-75.176598,39.9619040000001,155350,vg,,2021/01/12 00:00:00+00,2021,4210160103,,ben franklin pkwy outer la,,22nd st,eakins oval,Pedestrian,39.961904,-75.176598,,,N,S,west,716,Philadelphia,Central,116457
-75.138202,39.9571550000001,155351,vg,,2021/01/12 00:00:00+00,2021,4210160103,,christopher columbus blvd,,callowhill st,willow st,Pedestrian,39.957155,-75.138202,,,N,S,east,1208,Philadelphia,Central,116458
-75.1798939999999,39.952908,76352,jh,"Caution:  Saturday 4/16 Rainfall of 3.11""",2011/04/16 00:00:00+00,2011,4210160103,,chestnut st bridge,,schuylkill ave,23rd st,Pedestrian,39.952908,-75.179894,1.012,1.0622,east,west,north,1717,Philadelphia,Central,116466
-75.17341909,39.92866831,150435,vg,,2020/12/04 00:00:00+00,2020,4210160112,,moore st,both,17th st,chadwick st,Pedestrian,39.92866831,-75.17341909,,,W,E,north,306,Philadelphia,South,116596
-75.3945199999999,39.9185840000001,148951,jr,,2019/05/15 00:00:00+00,2019,4204548480,,w state st,both,s lemon st,s orange st,Pedestrian,39.918584,-75.39452,,,E,W,south,322,Delaware,Media Borough,116710
-75.426722,39.8812780000001,159719,vg,,2021/09/10 00:00:00+00,2021,4204503336,,chester creek trail,both,mt alverno rd,knowlton rd,Pedestrian,39.881278,-75.426722,,,S,N,,514,Delaware,Aston Township,116734
-75.1847969999999,39.9458050000001,158691,vg,,2021/01/07 00:00:00+00,2021,4210160103,,schuylkill ave,,bainbridge st,27th st,Pedestrian,39.945805,-75.184797,,,S,N,west,351,Philadelphia,Central,116869
-75.263829,40.018992,148900,jr,,2019/05/23 00:00:00+00,2019,4209144976,,hagys ford rd,both,old gulph rd,righters mill rd,Pedestrian,40.018992,-75.263829,,,S,N,west,52,Montgomery,Lower Merion Township,117056
-75.1046469999999,40.1835120000001,160206,vg,,2021/10/26 00:00:00+00,2021,4209133088,263,old york rd,both,home rd,wynfair apartments,Pedestrian,40.183512,-75.104647,,,S,N,west,81,Montgomery,Hatboro Borough,117133
-75.0475519999999,40.017775,160188,vg,,2021/11/12 00:00:00+00,2021,4210160104,73,new state rd,both,elbridge st,levick st,Pedestrian,40.017775,-75.047552,,,S,N,E,6406,Philadelphia,North Delaware,117261
-75.04727,40.016827,160189,vg,,2021/11/12 00:00:00+00,2021,4210160104,,tacony palmyra bridge,east,levick st,milnor st / elbridge st underpass,Pedestrian,40.016827,-75.04727,,,W,E,N,29,Philadelphia,North Delaware,117262
-75.0471449999999,40.0169070000001,160190,vg,,2021/11/12 00:00:00+00,2021,4210160104,,tacony palmyra bridge,west,levick st,milnor st / elbridge st underpass,Pedestrian,40.016907,-75.047145,,,E,W,S,134,Philadelphia,North Delaware,117263
-75.048641,40.018066,160191,vg,,2021/11/12 00:00:00+00,2021,4210160104,,levick st,both,pa 73 new state rd,keystone st,Pedestrian,40.018066,-75.048641,,,S,N,W,162,Philadelphia,North Delaware,117264
-75.048848,40.0179820000001,160192,vg,,2021/11/12 00:00:00+00,2021,4210160104,,levick st,both,pa 73 new state rd,keystone st,Pedestrian,40.017982,-75.048848,,,N,S,E,46,Philadelphia,North Delaware,117265
-75.3990699999999,39.987804,159255,bb,,2021/06/02 00:00:00+00,2021,4204554224,,st albans cir,both,chapel rd,st albans cir,Pedestrian,39.987804,-75.39907,1.854,0.93,east,west,north,,Delaware,Newtown Township,117416
-75.1898449999999,39.9602410000001,159474,vg,,2021/09/30 00:00:00+00,2021,4210160110,13,powelton ave,both,34th st,33rd st,Pedestrian,39.960241,-75.189845,,,E,W,south,944,Philadelphia,University - Southwest,118402
-75.068178,39.9146602000001,159422,vg,"before count, after count = 159650",2021/07/18 00:00:00+00,2021,3400714260,,atlantic ave,both,dayton ave,irvin ave,Pedestrian,39.9146602,-75.068178,,,E,W,south,139,Camden,Collingswood Borough,117820
-75.0622089999999,39.9127280000001,159423,vg,"before count, after count = 159651",2021/07/18 00:00:00+00,2021,3400714260,,atlantic ave,both,holmestead ave,conrad ave,Pedestrian,39.912728,-75.062209,,,E,W,south,124,Camden,Collingswood Borough,117821
-75.0613563599999,39.9135242500001,159425,vg,"before count, after count = 159653",2021/07/18 00:00:00+00,2021,3400714260,,conrad ave,both,n atlantic ave,haddon ave,Pedestrian,39.91352425,-75.06135636,,,S,N,east,19,Camden,Collingswood Borough,117823
-75.0613563599999,39.9135242500001,159426,vg,"before count, after count = 159654",2021/07/18 00:00:00+00,2021,3400714260,,conrad ave,both,n atlantic ave,haddon ave,Pedestrian,39.91352425,-75.06135636,,,S,N,west,47,Camden,Collingswood Borough,117824
-75.0620269999999,39.912179,159427,vg,"before count, after count = 159655",2021/07/18 00:00:00+00,2021,3400714260,,conrad ave,both,park ave,atlantic ave,Pedestrian,39.912179,-75.062027,,,N,S,east,55,Camden,Collingswood Borough,117825
-75.0620269999999,39.912179,159428,vg,"before count, after count = 159656",2021/07/18 00:00:00+00,2021,3400714260,,conrad ave,both,park ave,atlantic ave,Pedestrian,39.912179,-75.062027,,,S,N,west,61,Camden,Collingswood Borough,117826
-75.066251,39.9147610000001,159429,vg,"before count, after count = 159657",2021/07/20 00:00:00+00,2021,3400714260,,lees ave,both,haddon ave,atlantic ave,Pedestrian,39.914761,-75.066251,,,S,N,ast,72,Camden,Collingswood Borough,117827
-75.066251,39.9147610000001,159430,vg,"before count, after count = 159658",2021/07/20 00:00:00+00,2021,3400714260,,lees ave,both,haddon ave,atlantic ave,Pedestrian,39.914761,-75.066251,,,S,N,west,128,Camden,Collingswood Borough,117828
-75.066765,39.913668,159431,vg,"before count, after count = 159659",2021/07/20 00:00:00+00,2021,3400714260,,lees ave,both,park ave,atlantic ave,Pedestrian,39.913668,-75.066765,,,S,N,west,127,Camden,Collingswood Borough,117829
-75.066765,39.913668,159432,vg,"before count, after count = 159660",2021/07/20 00:00:00+00,2021,3400714260,,lees ave,both,park ave,atlantic ave,Pedestrian,39.913668,-75.066765,,,N,S,east,160,Camden,Collingswood Borough,117830
-75.0707536799999,39.91567731,159433,vg,"before count, after count = 159661",2021/07/20 00:00:00+00,2021,3400714260,630,collings ave,both,atlantic ave,n atlantic ave,Pedestrian,39.91567731,-75.07075368,,,S,N,west,312,Camden,Collingswood Borough,117831
-75.0707536799999,39.91567731,159434,vg,"before count, after count = 159662",2021/07/20 00:00:00+00,2021,3400714260,630,collings ave,both,atlantic ave,n atlantic ave,Pedestrian,39.91567731,-75.07075368,,,N,S,east,246,Camden,Collingswood Borough,117832
-75.071517,39.9153840000001,159435,vg,"before count, after count = 159663",2021/07/20 00:00:00+00,2021,3400714260,630,collings ave,both,park ave,atlantic ave,Pedestrian,39.915384,-75.071517,,,S,N,west,294,Camden,Collingswood Borough,117833
-75.071517,39.9153840000001,159436,vg,"before count, after count = 159664",2021/07/20 00:00:00+00,2021,3400714260,630,collings ave,both,park ave,atlantic ave,Pedestrian,39.915384,-75.071517,,,N,S,east,186,Camden,Collingswood Borough,117834
-75.0898835199999,40.0116902400001,159493,vg,,2021/11/05 00:00:00+00,2021,4210160114,,church st,both,penn st,griscom st,Pedestrian,40.01169024,-75.08988352,,,W,E,north,266,Philadelphia,Lower Northeast,117883
-75.1266209999999,39.9382880000001,158972,vg,,2021/05/07 00:00:00+00,2021,3400710000,,2nd st,both,joseph a balzano blvd,clinton st,Pedestrian,39.938288,-75.126621,,,N,S,east,9,Camden,Camden City,117888
-75.1266209999999,39.9382880000001,158973,vg,,2021/05/07 00:00:00+00,2021,3400710000,,2nd st,both,joseph a balzano blvd,clinton st,Pedestrian,39.938288,-75.126621,,,N,S,west,29,Camden,Camden City,117889
-75.12513,39.938773,158975,vg,,2021/05/07 00:00:00+00,2021,3400710000,,3rd st,both,evans st,clinton st,Pedestrian,39.938773,-75.12513,,,N,S,east,87,Camden,Camden City,117891
-75.123657,39.9386460000001,158978,vg,,2021/05/27 00:00:00+00,2021,3400710000,,4th st,both,evans st,clinton st,Pedestrian,39.938646,-75.123657,,,N,S,east,244,Camden,Camden City,117893
-75.123657,39.9386460000001,158979,vg,,2021/05/27 00:00:00+00,2021,3400710000,,4th st,both,evans st,clinton st,Pedestrian,39.938646,-75.123657,,,S,N,west,158,Camden,Camden City,117894
-75.122199,39.938455,158982,vg,,2021/05/27 00:00:00+00,2021,3400710000,,west st,both,evans st,clinton st,Pedestrian,39.938455,-75.122199,,,S,N,west,63,Camden,Camden City,117896
-75.12101,39.938233,158988,vg,,2021/06/03 00:00:00+00,2021,3400710000,,5th st,south,royden st,clinton st,Pedestrian,39.938233,-75.12101,,,N,S,west,95,Camden,Camden City,117899
-75.1201839999999,39.938208,158990,vg,,2021/05/07 00:00:00+00,2021,3400710000,,clinton st / williams st,both,royden st,cr 551 broadway,Pedestrian,39.938208,-75.120184,,,N,S,east,19,Camden,Camden City,117900
-75.1193499999999,39.938205,158994,vg,,2021/05/08 00:00:00+00,2021,3400710000,551,broadway,both,royden st,clinton st,Pedestrian,39.938205,-75.11935,,,S,N,west,415,Camden,Camden City,117902
-75.117561,39.938254,158998,vg,,2021/05/08 00:00:00+00,2021,3400710000,,6th st,both,royden st,clinton st,Pedestrian,39.938254,-75.117561,,,N,S,east,203,Camden,Camden City,117904
-75.115854,39.9374690000001,159005,vg,,2021/05/11 00:00:00+00,2021,3400710000,,7th st interior path,both,clinton st,royden st,Pedestrian,39.937469,-75.115854,,,N,S,,787,Camden,Camden City,117906
-75.113238,39.9385090000001,159015,vg,,2021/05/19 00:00:00+00,2021,3400710000,,trenton ave,both,9th st,cr 604 newton ave,Pedestrian,39.938509,-75.113238,,,S,N,east,113,Camden,Camden City,117910
-75.112837,39.938541,159019,vg,,2021/05/19 00:00:00+00,2021,3400710000,,9th st,both,cr 561 haddon ave,trenton ave,Pedestrian,39.938541,-75.112837,,,N,S,,89,Camden,Camden City,117912
-75.1116289999999,39.9384890000001,159026,vg,,2021/05/20 00:00:00+00,2021,3400710000,605,mt ephraim ave,both,line st,10th st,Pedestrian,39.938489,-75.111629,,,S,N,west,10,Camden,Camden City,117915
-75.105184,39.941831,159031,vg,,2021/05/20 00:00:00+00,2021,3400710000,30,admiral wilson blvd,east,flanders blvd ovp,15th st,Pedestrian,39.941831,-75.105184,,,E,W,south,14,Camden,Camden City,117918
-75.1044199999999,39.9440050000001,159037,vg,,2021/05/20 00:00:00+00,2021,3400710000,537,federal st bridge,both,flanders blvd,cr 543 river ave,Pedestrian,39.944005,-75.10442,,,E,W,north,126,Camden,Camden City,117920
-75.110358,39.951286,159039,vg,,2021/05/22 00:00:00+00,2021,3400710000,,old e state st brdge path,both,10th st,centennial dr,Pedestrian,39.951286,-75.110358,,,E,W,,188,Camden,Camden City,117921
-75.11376804,40.0466523900001,159501,vg,,2021/11/05 00:00:00+00,2021,4210160115,,walnut park dr,both,claremont rd,fariston dr,Pedestrian,40.04665239,-75.11376804,,,W,E,north,77,Philadelphia,Upper North,117993
-74.99016155,40.0684346400001,159505,vg,,2021/12/15 00:00:00+00,2021,4210160116,,crown ave,both,fordham rd,whitehall la,Pedestrian,40.06843464,-74.99016155,,,W,E,north,34,Philadelphia,Lower Far Northeast,117994
-75.03354677,40.07121583,159512,vg,,2021/12/15 00:00:00+00,2021,4210160116,,tremont st,both,calvert st,leonard st,Pedestrian,40.07121583,-75.03354677,,,S,N,west,46,Philadelphia,Lower Far Northeast,117995
-75.20753265,40.0024191300001,150409,vg,,2020/11/20 00:00:00+00,2020,4210160106,,country club rd,both,lenekau rd,conshohocken ave,Pedestrian,40.00241913,-75.20753265,,,N,S,east,45,Philadelphia,West Park,118873
-75.1578418299999,39.9466784300001,150418,vg,,2020/11/24 00:00:00+00,2020,4210160103,,10th st,both,spruce st,irving st,Pedestrian,39.94667843,-75.15784183,,,S,N,west,955,Philadelphia,Central,118874
-75.24228275,39.9598542300001,150439,vg,,2020/11/20 00:00:00+00,2020,4210160111,,sansom st,both,61st,60th st,Pedestrian,39.95985423,-75.24228275,,,W,E,north,78,Philadelphia,West,118875
-75.1145999999999,39.9380870000001,159009,vg,,2021/05/19 00:00:00+00,2021,3400710000,604,newton ave,both,royden st,clinton st,Pedestrian,39.938087,-75.1146,,,N,S,east,205,Camden,Camden City,119094
-75.19773897,39.9523714800001,159471,vg,,2021/09/30 00:00:00+00,2021,4210160110,,locust walk,both,38th st,37 st walk,Pedestrian,39.95237148,-75.19773897,,,E,W,north,9549,Philadelphia,University - Southwest,118399
